run_id,policy,trace_seed,repeat_index,request_id,first_selection_order_all,finish_order_all,first_selection_order_long,finish_order_long,queue_wait_ms,ttft_ms,e2e_latency_ms
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000039,39,39,13,13,56.652887,86.899721,11173.16715
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000041,42,42,14,14,52.004244,85.751487,11879.050694
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000044,45,45,15,15,51.259937,94.150628,12609.948711
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000048,48,48,16,16,54.089043,93.376766,13304.860406
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000053,53,53,17,17,25.814901,53.47451,14413.681911
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000054,54,54,18,18,52.434063,81.123071,14716.72152
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000058,59,59,19,19,357.965309,397.034833,15843.953485
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000060,60,60,20,20,706.052275,744.523523,16189.918613
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000005,6,6,1,1,55.121449,97.942252,2951.569553
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000010,11,11,2,2,29.911721,59.169997,4732.619997
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000012,12,12,3,3,59.070504,89.238775,5103.217084
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000013,14,14,4,4,26.847409,77.483277,5607.958805
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000015,15,15,5,5,54.850045,105.831466,5976.958828
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000017,17,17,6,6,26.986076,63.834857,6445.13023
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000018,18,18,7,7,57.265266,91.088361,6781.095422
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000019,21,21,8,8,54.038359,100.324436,7560.995291
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000023,24,24,9,9,52.444612,80.764524,8346.959979
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000025,26,26,10,10,27.692849,62.374934,8786.517064
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000027,27,27,11,11,56.503128,94.608576,9140.838021
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000029,30,30,12,12,64.508181,123.37121,9921.142337
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000033,33,33,13,13,56.848906,100.123789,10724.451973
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000038,39,39,14,14,55.120051,95.281622,12325.744243
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000041,42,42,15,15,59.293786,94.481685,13111.6833
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000043,43,43,16,16,0.027725,34.377439,13196.661927
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000044,44,44,17,17,26.517514,60.750561,13545.159207
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000045,45,45,18,18,52.896102,88.815522,13888.390224
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000052,54,54,19,19,55.528532,101.398047,16265.743869
formal-mixed-v1-seed303-rep0-aged_short_prompt,aged_short_prompt,303,0,formal-303-000058,60,60,20,20,1095.858558,1127.268955,17981.975359
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000001,1,1,1,1,0.042567,31.709884,496.398603
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000002,2,2,2,2,31.639877,62.723328,970.202133
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000003,3,3,3,3,62.654592,93.223705,1456.17017
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000006,6,6,4,4,52.591137,91.739798,2644.115443
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000008,9,9,5,5,51.782461,96.797003,3757.078251
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000011,12,12,6,6,52.714002,95.088465,4690.964892
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000014,15,15,7,7,51.666343,89.613675,5437.761632
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000016,18,18,8,8,51.142789,93.819428,6154.638412
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000019,20,20,9,9,25.263689,66.358858,6537.492678
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000020,21,21,10,10,50.362473,94.915138,6855.171817
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000023,24,24,11,11,53.223005,84.678372,7566.196497
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000027,27,27,12,12,50.954591,88.911146,8261.212857
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000030,30,30,13,13,51.364068,88.562507,8967.827918
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000036,36,36,14,14,57.713077,105.1707,10399.732266
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000037,39,39,15,15,50.292377,84.203705,11104.002924
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000040,42,42,16,16,51.093724,81.789567,11812.021069
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000045,45,45,17,17,52.463071,86.007726,12591.900578
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000046,48,48,18,18,52.142618,100.271791,13319.0279
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000053,54,54,19,19,54.408038,91.787363,14771.306243
formal-mixed-v1-seed101-rep1-aged_short_prompt,aged_short_prompt,101,1,formal-101-000059,60,60,20,20,681.259765,722.269024,16218.605756
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000005,6,6,1,1,61.586393,101.405867,2719.825996
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000011,11,11,2,2,26.842787,61.57243,4456.651181
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000012,12,12,3,3,55.34251,87.603843,4813.042011
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000016,18,18,4,4,54.231897,82.63358,6329.888627
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000021,21,21,5,5,55.76588,94.348334,7055.769537
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000028,29,29,6,6,27.478428,64.358684,8948.447597
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000029,30,30,7,7,53.648583,93.084982,9271.127438
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000033,33,33,8,8,54.463837,94.469445,9986.633439
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000035,35,35,9,9,27.067462,55.173391,10385.489736
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000036,36,36,10,10,53.384944,78.681842,10718.729387
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000037,37,37,11,11,0.045259,37.483298,10790.92823
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000038,38,38,12,12,28.218501,64.675126,11117.997521
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000039,39,39,13,13,55.413084,91.570885,11445.179381
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000041,42,42,14,14,57.65913,94.426678,12215.667128
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000044,45,45,15,15,54.688475,106.806566,12935.764705
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000048,48,48,16,16,53.01666,92.725206,13688.01606
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000053,53,53,17,17,28.254188,72.997552,14832.078203
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000054,54,54,18,18,54.97366,99.242287,15150.504438
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000058,59,59,19,19,434.960666,480.96032,16289.097955
formal-mixed-v1-seed202-rep1-aged_short_prompt,aged_short_prompt,202,1,formal-202-000060,60,60,20,20,790.995965,838.807731,16614.822489
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000005,6,6,1,1,54.161214,89.056431,2656.171013
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000010,11,11,2,2,25.481639,66.499093,4358.55139
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000012,12,12,3,3,51.766887,94.597607,4687.386186
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000013,14,14,4,4,24.826408,59.705522,5122.418105
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000015,15,15,5,5,50.374583,83.738568,5435.731751
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000017,17,17,6,6,25.915716,57.112669,5834.201362
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000018,18,18,7,7,53.436829,84.222391,6151.223668
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000019,21,21,8,8,53.639548,84.572347,6850.789177
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000023,24,24,9,9,51.245447,78.851137,7568.790911
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000025,26,26,10,10,24.9859,52.480638,7970.160869
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000027,27,27,11,11,50.526387,77.792516,8287.279291
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000029,30,30,12,12,51.31745,94.334436,9004.279152
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000033,33,33,13,13,51.84236,86.487957,9718.304896
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000038,39,39,14,14,49.070855,85.006979,11135.437112
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000041,42,42,15,15,52.427703,89.297174,11832.485275
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000043,43,43,16,16,0.030973,43.556587,11915.451755
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000044,44,44,17,17,27.952485,72.472724,12231.921714
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000045,45,45,18,18,56.871797,102.315128,12556.242824
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000052,54,54,19,19,49.573179,95.775223,14728.453206
formal-mixed-v1-seed303-rep1-aged_short_prompt,aged_short_prompt,303,1,formal-303-000058,60,60,20,20,685.230578,718.15969,16152.047938
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000001,1,1,1,1,0.073594,31.585675,492.803232
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000002,2,2,2,2,31.524588,63.690737,967.771029
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000003,3,3,3,3,63.632024,93.521206,1443.927341
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000006,6,6,4,4,52.165558,88.257856,2664.227101
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000008,9,9,5,5,54.680618,96.797215,3860.772345
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000011,12,12,6,6,60.00452,94.396433,4690.491797
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000014,15,15,7,7,52.553981,89.141541,5446.515174
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000016,18,18,8,8,52.93593,86.493245,6163.948538
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000019,20,20,9,9,29.111701,66.580694,6563.05669
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000020,21,21,10,10,56.797197,101.983561,6886.17215
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000023,24,24,11,11,53.937053,89.136943,7610.60608
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000027,27,27,12,12,56.182475,84.716297,8355.576782
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000030,30,30,13,13,55.907916,85.062778,9109.214105
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000036,36,36,14,14,51.199006,96.870065,10562.225582
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000037,39,39,15,15,54.295225,99.871598,11288.711203
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000040,42,42,16,16,52.661253,81.187807,12015.99737
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000045,45,45,17,17,52.66625,80.938092,12740.826692
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000046,48,48,18,18,51.231274,86.62123,13465.85969
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000053,54,54,19,19,51.714121,91.234332,14909.569016
formal-mixed-v1-seed101-rep2-aged_short_prompt,aged_short_prompt,101,2,formal-101-000059,60,60,20,20,686.421818,719.011147,16372.225516
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000005,6,6,1,1,50.881131,90.699124,2712.982146
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000011,11,11,2,2,25.642461,72.313499,4431.273331
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000012,12,12,3,3,52.610542,99.942367,4760.236088
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000016,18,18,4,4,54.282086,97.868791,6180.61243
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000021,21,21,5,5,56.34588,103.583895,6904.691327
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000028,29,29,6,6,23.68853,49.752697,8661.551171
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000029,30,30,7,7,48.858971,75.588765,8983.176249
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000033,33,33,8,8,56.231851,90.049162,9682.122675
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000035,35,35,9,9,30.598257,66.02502,10046.646877
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000036,36,36,10,10,58.286963,93.134259,10376.626196
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000037,37,37,11,11,0.029327,35.317181,10456.263931
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000038,38,38,12,12,26.102785,62.017562,10761.432127
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000039,39,39,13,13,52.811703,88.903317,11089.42124
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000041,42,42,14,14,51.045827,79.172673,11774.042611
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000044,45,45,15,15,60.422015,102.399208,12487.367383
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000048,48,48,16,16,55.401365,103.297232,13188.514697
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000053,53,53,17,17,25.792509,55.211962,14265.485245
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000054,54,54,18,18,51.421143,80.736716,14581.562359
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000058,59,59,19,19,418.56429,455.685922,15732.365354
formal-mixed-v1-seed202-rep2-aged_short_prompt,aged_short_prompt,202,2,formal-202-000060,60,60,20,20,747.865222,784.47562,16049.204065
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000005,6,6,1,1,52.268488,102.549881,2674.24758
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000010,11,11,2,2,24.726793,70.213667,4354.047892
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000012,12,12,3,3,51.716057,96.401889,4705.041397
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000013,14,14,4,4,32.914059,71.580543,5129.10155
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000015,15,15,5,5,64.288283,98.882702,5458.20241
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000017,17,17,6,6,27.713204,77.698051,5847.101712
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000018,18,18,7,7,57.8717,104.426477,6169.383027
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000019,21,21,8,8,51.852656,86.781929,6932.931721
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000023,24,24,9,9,54.094837,88.456994,7655.748782
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000025,26,26,10,10,26.21917,64.255516,8064.220189
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000027,27,27,11,11,52.848865,91.689375,8425.35064
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000029,30,30,12,12,50.93508,92.890241,9165.625977
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000033,33,33,13,13,51.553173,96.305472,9887.727694
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000038,39,39,14,14,51.972677,88.858435,11394.244757
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000041,42,42,15,15,52.591528,88.513048,12114.161232
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000043,43,43,16,16,0.027967,33.063429,12196.314748
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000044,44,44,17,17,26.033643,58.48168,12508.422854
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000045,45,45,18,18,51.459356,84.496841,12830.482855
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000052,54,54,19,19,54.221285,95.152579,14983.587637
formal-mixed-v1-seed303-rep2-aged_short_prompt,aged_short_prompt,303,2,formal-303-000058,60,60,20,20,700.185258,742.561492,16424.062256
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000001,1,1,1,1,0.044212,31.373234,497.68913
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000002,2,2,2,2,31.310331,60.724012,986.93333
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000003,3,3,3,3,60.672869,88.683617,1457.512684
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000006,6,6,4,4,60.149707,108.598019,2615.6535
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000008,9,9,5,5,49.610623,78.843867,3720.495301
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000011,12,12,6,6,53.406675,90.532966,4638.813179
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000014,15,15,7,7,53.619373,89.048709,5445.473611
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000016,18,18,8,8,52.701413,89.817256,6142.573212
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000019,20,20,9,9,25.21222,53.806131,6556.171727
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000020,21,21,10,10,52.438588,80.435212,6886.879333
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000023,24,24,11,11,51.658083,87.788899,7613.617068
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000027,27,27,12,12,50.547195,91.868334,8329.290002
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000030,30,30,13,13,50.587541,82.175393,9062.412864
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000036,36,36,14,14,50.080497,94.481618,10497.14666
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000037,39,39,15,15,52.284537,96.923864,11270.789064
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000040,42,42,16,16,53.637681,96.382257,12032.546718
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000045,45,45,17,17,54.81384,95.396549,12859.674412
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000046,48,48,18,18,52.540534,98.705048,13633.035643
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000053,54,54,19,19,51.297984,90.176195,15078.456928
formal-mixed-v1-seed101-rep3-aged_short_prompt,aged_short_prompt,101,3,formal-101-000059,60,60,20,20,636.473739,674.442763,16585.712424
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000005,6,6,1,1,57.425317,108.948438,2891.398088
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000011,11,11,2,2,26.623329,60.905215,4636.44845
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000012,12,12,3,3,54.065258,90.420993,5017.757817
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000016,18,18,4,4,60.258645,97.8162,6574.331995
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000021,21,21,5,5,58.903247,97.064034,7350.937392
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000028,29,29,6,6,33.649759,70.396165,9316.293376
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000029,30,30,7,7,66.164436,103.605129,9660.958548
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000033,33,33,8,8,54.757752,89.249996,10436.700321
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000035,35,35,9,9,26.078841,64.283678,10866.126119
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000036,36,36,10,10,51.540237,90.96962,11218.001406
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000037,37,37,11,11,0.045359,35.010066,11288.097135
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000038,38,38,12,12,26.841791,62.250332,11634.965393
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000039,39,39,13,13,54.094805,90.258986,11987.37062
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000041,42,42,14,14,63.956704,114.825065,12757.451453
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000044,45,45,15,15,54.747583,105.842717,13525.699668
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000048,48,48,16,16,50.609287,98.392055,14278.929597
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000053,53,53,17,17,28.449506,75.782983,15456.777101
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000054,54,54,18,18,55.416571,106.566789,15781.514463
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000058,59,59,19,19,622.060741,668.248084,16985.835858
formal-mixed-v1-seed202-rep3-aged_short_prompt,aged_short_prompt,202,3,formal-202-000060,60,60,20,20,1002.934809,1047.808699,17336.255258
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000005,6,6,1,1,51.77766,98.318264,2636.71795
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000010,11,11,2,2,25.628487,57.60563,4336.726676
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000012,12,12,3,3,52.159942,83.311671,4694.145909
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000013,14,14,4,4,24.794499,70.84444,5105.064612
formal-mixed-v1-seed303-rep3-aged_short_prompt,aged_short_prompt,303,3,formal-303-000015,15,15,5,5,55.569948,97.822309,5429.734137
